emotion,arousal,dominance,valence,nsfw,file,text
1349,0.4571122527122497,0.4172030091285705,0.3690537810325622,0,nen101_037,あ、いえ、でも……保科君も家に夕食があるんですよね？
1350,0.1821521818637848,0.199672594666481,0.240708976984024,0,nen101_038,……えっと……
1351,0.6470322608947754,0.5809198617935181,0.5264182090759277,0,nen101_039,それじゃあ、お願いしてもいいですか？
1352,0.9324909448623656,0.8535163402557373,0.790321946144104,0,nen101_040,はいっ
1353,0.8486729860305786,0.7276794910430908,0.4620437920093536,0,nen101_041,保科君、早く。早く並びましょう
1354,0.7616025805473328,0.677544116973877,0.3126585185527801,0,nen101_042,ラーメン、ラーメン
1355,0.6903562545776367,0.5924051403999329,0.418082594871521,0,nen101_043,私、インスタント以外のラーメンを食べるの初めてなんです。一体どんな味なんでしょうね
1356,0.4253467321395874,0.4177930355072021,0.4256449341773987,0,nen101_044,初めてだと、何か問題がありますか？
1357,0.5325616598129272,0.4897721111774444,0.4554427862167358,0,nen101_045,はい？ラーメン屋さん、ですよね？あれ？違うんですか？そんなはずは……
1358,0.680700421333313,0.6153345108032227,0.5231514573097229,0,nen101_046,あ、そういうことなら、この店に来るためにちゃんと調べたので大丈夫ですよ
1359,0.6779547929763794,0.610472559928894,0.5524742007255554,0,nen101_047,はい。完璧です
1360,0.525977611541748,0.5141359567642212,0.3515459299087524,0,nen101_048,保科君は、このお店に入ったことがあるんですか？
1362,0.5104002356529236,0.5086824297904968,0.3373091518878937,0,nen101_050,これが食券ですか……なるほど
1363,0.6941843628883362,0.6198729872703552,0.6747825145721436,0,nen101_051,チャーシューダブルです
1364,0.413865864276886,0.4081755578517914,0.470796525478363,0,nen101_052,ダメですか？
1365,0.6030175685882568,0.5452747941017151,0.5353768467903137,0,nen101_053,きっと大丈夫です。こう見えても私、沢山食べる方ですから
1366,0.6691261529922485,0.6259994506835938,0.5973252058029175,0,nen101_054,それにインターネットで調べたんです。チャーシューダブルが一番オススメだって
1367,0.818893313407898,0.7152453064918518,0.4318984746932983,0,nen101_055,メンカタカラメヤサイダブルニンニクアブラマシマシ
1368,0.6074130535125732,0.5887963771820068,0.6784473061561584,0,nen101_056,え？
1369,0.5103519558906555,0.4624537825584411,0.5177149176597595,0,nen101_057,メンカタカラメヤサイダブルニンニクアブラマシマシ……これじゃダメですか？
1371,0.6493761539459229,0.5925784707069397,0.6016395092010498,0,nen101_059,ですが……こうして呪文を唱えなきゃいけないんですよね？とりあえず、初心者はこう頼むべし、って書いてありましたけど
1372,0.5982098579406738,0.5383496284484863,0.5285879969596863,0,nen101_060,ついに注文してしまいました。どんなラーメンが来るんでしょう……楽しみです♪
1373,0.4417746365070343,0.4242080748081207,0.3898007273674011,0,nen101_061,でも、本当によかったんですか？って……今さらですね
1374,0.5259276628494263,0.4893922507762909,0.3092302083969116,0,nen101_062,迷惑をおかけしてごめんなさい。でも、保科君と会えてとっても嬉しいです
1375,0.6187093257904053,0.5759371519088745,0.3853703737258911,0,nen101_063,はい、気になっていたお店に入れました
1376,0.606160044670105,0.5575364828109741,0.5862571001052856,0,nen101_064,それに誰かと食事をする機会も少なくて。こうして一緒に食事をするのも、いいですよね
1377,0.3844735622406006,0.3950886130332947,0.2561946511268616,0,nen101_065,……？保科君、どうかしました？
1378,0.6624159216880798,0.6048853993415833,0.5755528211593628,0,nen101_066,楽しみですね
1379,0.6595258116722107,0.5664982795715332,0.531584620475769,0,nen101_067,はい。ずーーっと気になっていたんです。でも解消もできないままで
1380,0.6370398998260498,0.5833581686019897,0.5552592873573303,0,nen101_068,これ以上我慢を続けたら欠片を回収できるかもしれない、それぐらいのフラストレーションだったんです
1381,0.5770301818847656,0.5245380401611328,0.4234879314899444,0,nen101_069,いえ、そんなことはありません。私、嬉しいんです
1382,0.5567924380302429,0.5312514901161194,0.3574642837047577,0,nen101_070,でも……もし迷惑だと思ったときは、正直に言って下さい。我慢はしなくていいですから
1383,0.4693706631660461,0.4084519743919372,0.3547997176647186,0,nen101_071,えっ……あの、それって……
1384,0.7883710265159607,0.683989942073822,0.6056159138679504,0,nen101_072,あ、はい、そうですよね、大丈夫です、わかってますから
1385,0.6098787784576416,0.5654599666595459,0.4531330466270447,0,nen101_073,私も、好きですよ、保科君と一緒にいるの
1387,0.4477941393852234,0.4241755902767181,0.4426268935203552,0,nen101_075,そ、それにですね、いつも助けてもらえて感謝しています
1388,0.6177291870117188,0.5489972829818726,0.5128726363182068,0,nen101_076,いえ、大丈夫です。少しずつでも、ちゃんと戻ってきてるんですから
1389,0.8738997578620911,0.7695225477218628,0.5352039337158203,0,nen101_077,あっ、来ました♪これがラーメン♪
1391,0.1503079831600189,0.1774389296770095,0.1850811392068863,0,nen101_079,ラー……メン？
1392,0.1366350650787353,0.1925241351127624,0.2131096124649047,0,nen101_080,あの……なんですか、これ
1393,0.2742340564727783,0.2857783138751983,0.1972934305667877,0,nen101_081,でも、あの、麺はどこにあるんでしょうか？
1394,0.2852525115013122,0.3165503740310669,0.1672220826148986,0,nen101_082,……私の知ってるラーメンと違う
1395,0.327862799167633,0.3368003666400909,0.2332773208618164,0,nen101_083,……ラーメン……
1396,0.8447086811065674,0.7062231302261353,0.535382866859436,0,nen101_084,はっ、いけない。ロットなるものを乱してもいけないんでしたっ。早く食べないと
1397,0.6629930138587952,0.5905390381813049,0.5099469423294067,0,nen101_085,いえ。自分で注文したんですから、自分で食べます。それでは、いただきます
1398,0.6879830360412598,0.6025165319442749,0.5585761666297913,0,nen101_086,あ、美味しいですね。これがラーメン
1399,0.4329454898834228,0.4050813317298889,0.2988821864128113,0,nen101_087,あむ、あむ、あむ。保科君も早く食べないと、麺が伸びますよ？
1400,0.6414527893066406,0.5898364782333374,0.542884349822998,0,nen101_088,ご馳走様でした
1401,0.5408284664154053,0.5023817420005798,0.2850828170776367,1,nen101_089,な、なんですか？そんなに見つめられると、恥ずかしいですよ
1402,0.3934082984924316,0.4149143099784851,0.3577765822410583,0,nen101_090,それとも、顔に何かついてますか？
1403,0.6291265487670898,0.5862084627151489,0.4356939792633056,0,nen101_091,美味しいから、お箸が止まりませんでした
1404,0.3482978940010071,0.3548793196678161,0.3172230720520019,0,nen101_092,………？なんだか騒がしいですね、何かあったんでしょうか？
1405,0.3217992484569549,0.3340480029582977,0.2406909465789795,0,nen101_093,はあ……伝説が……？
1406,0.425347089767456,0.4103327989578247,0.4183014631271362,0,nen101_094,美味しかったです。でも……ちょっとだけ食べ過ぎてしまったかもしれません
1407,0.6286923885345459,0.5618026256561279,0.5794302225112915,0,nen101_095,今日はもう何も入らないぐらいお腹がいっぱいです。満足しました
1408,0.5953582525253296,0.5806763172149658,0.3186440765857696,0,nen101_096,付き合ってもらって、すみませんでした
1409,0.5739228129386902,0.5114679336547852,0.4746550619602203,0,nen101_097,おかげで、胸のつかえがとれたと言いますか……スッとしました
1411,0.4569810330867767,0.4321385025978088,0.4639286398887634,0,nen101_099,あの保科君、早く行きましょう
1412,0.445824921131134,0.4086186289787292,0.3481617569923401,0,nen101_100,ここにいると……何故だか視線を集めてしまう気がします
1413,0.6518123745918274,0.574735701084137,0.4744910895824432,0,nen101_101,ほら、早く
1414,0.4380039572715759,0.4129144251346588,0.3709501028060913,0,nen101_102,あの……私は、あの店で何か変なことをしてしまったんですか？
1415,0.3729810118675232,0.3773161172866821,0.423996090888977,0,nen101_103,色んな人から注目されていたので……よくないことをしてしまったのかと
1416,0.4830742478370666,0.4746299088001251,0.517753005027771,0,nen101_104,普通にラーメンを食べただけなのに？
1417,0.5214381814002991,0.4954942464828491,0.3770566880702972,0,nen101_105,………？なんだかよくわかりませんが、笑われていたり、怒られていたわけじゃないんですね。だったら安心しました
1418,0.6613749861717224,0.6005715131759644,0.6060824394226074,0,nen101_106,はい、何も問題はありません。むしろ幸せで胸がいっぱいです。はぁぁ……
1420,0.5968760848045349,0.5458166003227234,0.3710209727287292,0,nen101_108,私も楽しかったです。と言いますか……保科君と一緒だとなんだか楽しいことばかりですね
1421,0.5384660363197327,0.5003863573074341,0.3744396567344665,0,nen101_109,部室に人が増えて、気になっていたお店にも入って、初めての経験を沢山して……とっても嬉しいんですよ、私
1422,0.772111177444458,0.7069242596626282,0.68982994556427,0,nen101_110,はい、そうなんです
1423,0.6518767476081848,0.5556365847587585,0.4433125853538513,0,nen101_111,え？いえそんな、お礼を言われるような、大層なことは出来ていませんから
1424,0.1270650625228881,0.1304677128791809,0.1484844982624054,0,nen101_112,……え、あの……でも
1426,0.2560581564903259,0.2891300618648529,0.1539817154407501,0,nen101_114,……それ……本気にしちゃって、いいんですか？
1427,0.6264235973358154,0.5327449440956116,0.496084451675415,0,nen101_115,やった、ふふ
1428,0.6203890442848206,0.5801831483840942,0.4877948760986328,0,nen101_116,迷惑なわけありません。さっきも言ったじゃないですか、保科君と一緒だと楽しいことばっかりって
1429,0.2467371225357055,0.2500944435596466,0.2343976199626922,0,nen101_117,―――
1430,0.2455628514289856,0.2677494287490845,0.3333274722099304,0,nen101_118,あ、ありがとう……ございます……
1431,0.730309784412384,0.628452479839325,0.4904564023017883,0,nen101_119,そ、そうですね。せっかく部活を早めに終わらせたのに、遅くまで出歩いていたら意味がありませんからね
1432,0.546046793460846,0.4943889081478119,0.3871735334396362,0,nen101_120,あ、久島先生
1433,0.4617135226726532,0.4493744671344757,0.5080763697624207,0,nen101_121,ほらあそこ、先生ですよね
1434,0.599219024181366,0.5709267258644104,0.6428512930870056,0,nen101_122,声はかけない方がよさそうですね
1435,0.5913625359535217,0.5568018555641174,0.5999473333358765,0,nen101_123,先生に見つからないうちに、退散しましょうか
1436,0.6549366116523743,0.6156574487686157,0.6377155780792236,0,nen101_124,今日はゆっくり休める上に、積年の悩みが解決して。いい夢が見られそうです
1437,0.6120274066925049,0.5705636739730835,0.4667079448699951,0,nen101_125,保科君も、ちゃんと休んで下さいね
1438,0.5906435251235962,0.5507783889770508,0.4566746354103088,0,nen101_126,はい、さようなら
1439,0.3148968815803528,0.3179652988910675,0.3372223675251007,0,nen101_127,はぁ……本当に美味しかった
1440,0.4551607072353363,0.4514377415180206,0.4515255391597748,0,nen101_128,偶然とはいえ、保科君に会えてよかった
1441,0.2762623131275177,0.3321219086647033,0.2747013866901397,0,nen101_129,私、昨日保科君が言ってたように……変わってきてる？
1442,0.2484350502490997,0.2922794818878174,0.2559046745300293,1,nen101_130,オナニー、見られた相手が保科君でよかった……
1444,0.8945885896682739,0.722281277179718,0.5043774843215942,1,nen101_132,ぽぁッ！？な、なんてこと言ってるんだろ、私っ
1445,0.24224853515625,0.2567435503005981,0.2694919407367706,1,nen101_133,……なんだか胸が、変……
1446,0.4278184473514557,0.4049147069454193,0.3664245009422302,1,nen101_134,やっぱり、疲れてるのかな？もう、寝ちゃおう
1858,0.6965089440345764,0.6719080209732056,0.7155507802963257,0,nen104_001,あっ……
1860,0.1920074075460434,0.2345180064439773,0.1939169466495514,0,nen104_003,お、おはよう……ございます
1861,0.4305719137191772,0.418241024017334,0.3344149887561798,0,nen104_004,……照れますね
1862,0.480915755033493,0.4742089509963989,0.3795807957649231,0,nen104_005,え？どうして、謝るんですか……？
1863,0.5764661431312561,0.5241535305976868,0.5013419389724731,0,nen104_006,それなら大丈夫です。新しく相談しに来た人もいませんでしたから。それより、体調の方は大丈夫ですか？
1864,0.3943210244178772,0.3983626961708069,0.3993014693260193,0,nen104_007,はい？なにが……ですか？
1865,0.8619420528411865,0.7153455018997192,0.4683865010738373,0,nen104_008,い、いえっ、寝不足じゃありませんっ、そんな、徹夜で夜通しなんて、してませんからっ、寝不足なんかじゃありませんよぅ！
1866,0.7386161088943481,0.6078085899353027,0.6790816187858582,0,nen104_009,だから違いますってばぁ！とにかく、ちゃんと寝ましたから気にしないで下さいっ
1867,0.236424833536148,0.2653164863586426,0.2594005167484283,0,nen104_010,はい……ありがとうございます
1868,0.8092821836471558,0.6634203791618347,0.6728164553642273,0,nen104_011,ぽぁっ
1869,0.6966407299041748,0.6466410160064697,0.6421387791633606,0,nen104_012,そうですね。普通の挨拶をしてただけですね。それじゃあ、教室に行きましょうか
1871,0.4717425107955932,0.4395290613174438,0.2356284260749817,0,nen104_014,そのことで……保科君にちょっとお話があります
1872,0.577670693397522,0.5331054925918579,0.4606683254241943,0,nen104_015,気持ちの確認をしっかりできるまで、ちゃんと線引きをした方がいいんじゃないかと思うんです
1873,0.5034257769584656,0.4734078049659729,0.3382302522659302,0,nen104_016,まず第一に、お付き合いが始まるわけではありませんから、その……恋人同士がするようなことは、無しです
1874,0.4280893802642822,0.3706927001476288,0.4560080170631408,0,nen104_017,ですから、それは……せ、せせせせセック――………………コホン
1875,0.430496484041214,0.4430102109909057,0.3440949618816376,1,nen104_018,……交尾、ですとか
1876,0.7829993963241577,0.6544110178947449,0.5019108057022095,1,nen104_019,も、もぅっ、そうやって変なこと言わせようとするのも禁止ですよぅ
1877,0.6806002855300903,0.5885342359542847,0.6369493007659912,0,nen104_020,だって保科君が言わせたんじゃないですかぁ
1878,0.624272346496582,0.5995632410049438,0.4234490692615509,0,nen104_021,ダメです
1881,0.6041856408119202,0.5898744463920593,0.531674325466156,0,nen104_024,もしなにか、必要があればその限りではありませんが
1882,0.672234058380127,0.5903099179267883,0.4724430441856384,0,nen104_025,できません。大体、キスが必要になることなんてありませんから
1883,0.2733404338359833,0.3142569065093994,0.3359073400497436,1,nen104_026,触れたりとか、そういうのはダメです。だってそうしないと……私おかしくなっちゃいます
1884,0.3862626552581787,0.3834709823131561,0.3651642203330993,0,nen104_027,こうして２人きりでいるだけでもドキドキして……ようやく収まったのに、また……
1885,0.8886617422103882,0.762161374092102,0.5453481674194336,0,nen104_028,いえ、なにもないですよぅ。なにもないですから気にしないで下さいっ。とにかく、おさわりは厳禁ですっ！
1886,0.3800438344478607,0.4007630348205566,0.2968961000442505,1,nen104_029,ちょ、ちょっと……距離をあけて欲しいです。じゃないと、本当にヘンになっちゃいますので……
1887,0.4460661709308624,0.4188618659973144,0.3936783075332641,0,nen104_030,あ、でもですね、別に話がしたくないとかじゃないんです
1888,0.3843132555484772,0.36606565117836,0.4443755149841308,0,nen104_031,そうです。その通りです。い、今でももうおかしくなっているのに、これ以上は……
1889,0.4708568751811981,0.4450132250785827,0.1490451395511627,0,nen104_032,そうですね。あ、でも今日は、一緒にお昼ご飯を食べませんか？
1891,0.4988317787647247,0.4745123386383056,0.4169563949108124,0,nen104_034,平気ですよ。その必要はありません。私が保科君の分も、お弁当を作ってきましたから
1892,0.7699194550514221,0.6502335071563721,0.4431906640529632,0,nen104_035,ほ、保科君、声が大きいです
1893,0.6737836599349976,0.5992499589920044,0.4462409615516662,0,nen104_036,こ、恋人じゃないですよ、あくまで友達っ、友人としてですから
1894,0.30786794424057,0.341270238161087,0.3193435966968536,0,nen104_037,………。じゃあいいです。あげません。１人で食べます
1895,0.5397138595581055,0.515522301197052,0.4235800504684448,0,nen104_038,これはお見舞いに来てもらったお礼ですとか……そういうものが込み込みですから、いいんです
1896,0.2187009155750274,0.2683590948581695,0.2691391110420227,0,nen104_039,はい。じゃあ、お昼は一緒で……いいですか？
1897,0.8546851873397827,0.7096520662307739,0.3200457096099853,0,nen104_040,と、戸隠先輩っ、おはようございます
1898,0.5590638518333435,0.498831182718277,0.5934375524520874,0,nen104_041,そうですね。戸隠先輩、また放課後に
1899,0.5082917213439941,0.4662083685398102,0.5002617239952087,0,nen104_042,すみません。今日はちょっと……
1900,0.4910861253738403,0.4448964297771454,0.3373361527919769,0,nen104_043,本当にごめんなさい
1901,0.5875390768051147,0.5327349305152893,0.4362954497337341,0,nen104_044,いえ、私も今来たばかりですから
1902,0.295332133769989,0.3014575839042663,0.3232958316802978,0,nen104_045,は、はい。これが、お弁当です
1903,0.5740765333175659,0.5266441702842712,0.5414806008338928,0,nen104_046,は、はい。大丈夫です……でも、普通ですからね？あんまり期待しないで下さいね？
1904,0.2201743870973587,0.2525859475135803,0.215088203549385,0,nen104_047,ど、どうぞ
1905,0.4853920042514801,0.4697354435920715,0.1402493119239807,0,nen104_048,あの……そんなにジッと見てどうしたんですか？なにか、嫌いな物がありましたか？
1906,0.6646548509597778,0.5882923007011414,0.3741920292377472,0,nen104_049,もしかして心配してますか？味見はしてますから大丈夫ですよ？
1907,0.6837180852890015,0.5723850727081299,0.328561395406723,0,nen104_050,それじゃあ……あ、オカ研だからって、私に黒魔術なんかの知識はありませんから
1908,0.677683413028717,0.6165806651115417,0.620621383190155,0,nen104_051,変なおまじないとか、そういうことはしてませんよ。ちゃんと、普通に作ってますから安心して下さい
1909,0.6092380881309509,0.5599333047866821,0.4717224240303039,0,nen104_052,爪とか、髪の毛とか、血とか、そういった怪しげな物は全く使用していませんからね
1910,0.1791038960218429,0.2192798852920532,0.2422678619623184,0,nen104_053,そうだったんですか……
1911,0.5295471549034119,0.4791767001152038,0.5983818769454956,0,nen104_054,別に大変と言うほどのことは
1912,0.5552070140838623,0.5432575941085815,0.5422060489654541,0,nen104_055,気にしないで下さい。自分の分を毎日作ってますから
1913,0.4290567934513092,0.4368771612644195,0.5515989065170288,0,nen104_056,それに……私、こうして誰かのためにお弁当を作るなんて初めてだったんですけど……料理を作っているとき、楽しかったです
1914,0.5179306268692017,0.4669182300567627,0.4413200914859772,0,nen104_057,自分で食べるだけだとそうでもないんですが、保科君も食べるってなると……頑張ろうって。だからちょっと、張りきっちゃいました
1915,0.562105119228363,0.4928740859031677,0.4324323832988739,0,nen104_058,そう言ってもらえると……私も、嬉しいです
1916,0.485230028629303,0.4697817862033844,0.4534246325492859,0,nen104_059,でも、保科君も普段から料理をするんですよね？だから、不安ではあるんですが……
1917,0.5947868824005127,0.5396143794059753,0.4837717413902282,0,nen104_060,……どうぞ
1918,0.2731294929981231,0.3269917070865631,0.2571505308151245,0,nen104_061,ど、どうでしょう……？
1919,0.5944817066192627,0.508651852607727,0.514622151851654,0,nen104_062,そうですか。よかったぁ……ホッとしました
1920,0.5461094975471497,0.545267641544342,0.1869930326938629,0,nen104_063,本当にいいです。さっきも言いましたけど、料理している間も楽しかったですから
1921,0.2959279119968414,0.2827711403369903,0.4264935255050659,0,nen104_064,それに……喜んでもらえて、嬉しい……です
1922,0.5918136835098267,0.5505250692367554,0.4160181283950805,0,nen104_065,はい、なんでしょうか？
1923,0.3901712596416473,0.4029628932476043,0.4261142015457153,0,nen104_066,そうなんですか？どうしてこんなにすぐに……いつも通り過ごしていたはずなのに
1925,0.551824152469635,0.5635831356048584,0.3925695717334747,0,nen104_068,そうですね……
1926,0.5183029174804688,0.5004501938819885,0.6004747152328491,0,nen104_069,もう少し、様子を見ませんか？今はあくまで確認をしているところですから
1927,0.5387521982192993,0.5135592222213745,0.4455829262733459,0,nen104_070,いずれちゃんとした報告が必要だとしても、正式にお付き合いしてからの方がいいと思うんです
1928,0.3800002932548523,0.3571095466613769,0.3882223069667816,0,nen104_071,そ、それは……もうちょっと、落ち着いてから……
1929,0.2461742460727691,0.2945047318935394,0.291948139667511,0,nen104_072,保科君の方は、どうですか？
1930,0.2087087482213974,0.2421444952487945,0.2860593199729919,0,nen104_073,そ……そうですか……
1931,0.3452924191951751,0.3592758774757385,0.4310543239116668,0,nen104_074,それは……自分の分は作りますから、２人分作るのも構わないんですが……そんなに食べたいですか？
1932,0.5465561747550964,0.522510290145874,0.377360999584198,0,nen104_075,でも、２人っきりで食べるとなると、椎葉さんを１人にしちゃうかもしれませんから……
1933,0.4988658130168915,0.494147926568985,0.4345209896564483,0,nen104_076,……時々なら
1934,0.6474619507789612,0.5786564946174622,0.4819454550743103,0,nen104_077,時々なら、友達同士でもそういうこと、ありますよね？
1935,0.606192946434021,0.5576291084289551,0.6633836030960083,0,nen104_078,それじゃあ、考えておきます
1937,0.8257068395614624,0.7013304233551025,0.583367645740509,0,nen104_080,き、気にしないで下さい。あと、そんなに私のこと、見ないで下さいっ、見ちゃダメですよぅ
1938,0.6304253935813904,0.5481635928153992,0.6894423961639404,0,nen104_081,そんな笑顔で見られたら、私……私、また………………～～～～～～ッ
1939,0.8166109323501587,0.7041756510734558,0.5398967266082764,0,nen104_082,わ、私、お手洗いに行ってきますっ
1941,0.6410802006721497,0.5586130619049072,0.4769429862499237,0,nen104_084,はい、もちろんです。どうぞ。お話を聞かせてもらいますから
1942,0.6195648908615112,0.5633669495582581,0.5819918513298035,0,nen104_085,それでは、このままで始めますね。それで、一体何に悩んでいるんですか？
1944,0.3691659569740295,0.361506849527359,0.2579981982707977,0,nen104_087,あの、ごめんなさい。ちょっと、いいですか？
1945,0.4356387257575989,0.4363286197185516,0.4454905688762665,0,nen104_088,聞いていると、悩みには思えないんですが……相談、でいいんですよね？
1946,0.418799877166748,0.4017034769058227,0.2642241418361664,0,nen104_089,す、すみません……
1947,0.5795232057571411,0.5128408670425415,0.4057386517524719,0,nen104_090,わかりました。話を中断させてしまい、すみません。どうぞ、続けて下さい
1949,0.4767902791500091,0.4485846757888794,0.4062507450580597,0,nen104_092,もしよければ、その相手の怪しい行動についても、教えてもらえますか？
1950,0.3501415848731994,0.3419644236564636,0.3753850162029266,0,nen104_093,………。えーっと、相手の態度が冷たくなったり、浮気の兆候があったり……そういうことでは、ないんですか？
1951,0.732082724571228,0.6224181652069092,0.3451379835605621,0,nen104_094,わ、私にも無理ですっ、そんな相談
1952,0.5668773055076599,0.4914849400520324,0.4438156485557556,0,nen104_095,それに……私は大人じゃありません。むしろこっちが悩むぐらいで……あ、いえ、なんでもないです
1953,0.4380289912223816,0.4592006802558899,0.4593592286109924,0,nen104_096,知っているんですか、因幡さん？
1954,0.434000551700592,0.4054506421089172,0.4090366661548614,0,nen104_097,あの、すみません。保科君に丸投げするようなことになって
1956,0.3875089287757873,0.3849924504756927,0.3819140493869781,0,nen104_099,タイミングって……なんのですか？
1957,0.5130917429924011,0.4588807821273803,0.2792695462703705,0,nen104_100,………？え？なんですか？私をそんなに見つめたりして……どうかしましたか？
1958,0.5367414951324463,0.4961855411529541,0.3065031170845032,0,nen104_101,はい。改まってどうしたんです？
1960,0.673865795135498,0.5900263786315918,0.3733060359954834,0,nen104_103,な、なにもありませんよぅ？
1961,0.5538124442100525,0.4462662935256958,0.4484444856643677,0,nen104_104,あ、怪しいって、一体何のこと、ですか？
1962,0.8578089475631714,0.775568425655365,0.2775287628173828,0,nen104_105,まだ付き合ってませんっ
1963,0.7094205617904663,0.6264230608940125,0.6380161046981812,0,nen104_106,あっ……ぅっ……
1964,0.4051773250102997,0.3975871503353119,0.3428819179534912,0,nen104_107,それは……確かに今日は、私が保科君の分のお弁当も作ってきて、一緒に食べましたけど
1965,0.6745020151138306,0.6007423400878906,0.1034036204218864,0,nen104_108,でも、付き合ってはないです。それは本当なんです
1966,0.2914691865444183,0.3123084008693695,0.3030359745025635,0,nen104_109,秘密だなんていうほどのことは。ただ……
1967,0.6447182297706604,0.563399076461792,0.5251959562301636,0,nen104_110,い、いえ、邪魔なんてことはありません。お気持ちはありがたいです
1969,0.2676061987876892,0.281275987625122,0.2526565492153168,0,nen104_112,……それじゃあ、あの……話を、聞いてもらってもいいですか？
1970,0.461794912815094,0.4290463328361511,0.4352272152900696,0,nen104_113,実は――
1971,0.4623047709465027,0.4769362211227417,0.4234767556190491,0,nen104_114,――というわけで、保科君には答えを待ってもらっている状態なんです
1972,0.4681442677974701,0.4535016119480133,0.2363124042749405,0,nen104_115,……はい。そうですね
1973,0.3166691660881042,0.3001435399055481,0.3418104350566864,0,nen104_116,えっと……ぇぇっと……気持ちを口で伝えるのは難しいですね
1974,0.4722843170166015,0.4279904365539551,0.2647314369678497,0,nen104_117,ただ、あの……保科君と一緒にいると楽しいです。本を読んでいるときの楽しさとは全然違っていて……保科君にも楽しくなって欲しいなって思います
1975,0.5525035858154297,0.5226917862892151,0.5412397384643555,0,nen104_118,だから今朝のお弁当作りも楽しくて、こんな気持ちは初めてでした……保科君が美味しいって言ってくれたのも嬉しくて……
1976,0.4781956672668457,0.441798448562622,0.5103734731674194,0,nen104_119,と、とにかく、そういう気持ちではあるんですが……これ以上は、どう言ったらいいのか……
1977,0.4997424483299255,0.4577391445636749,0.5565100312232971,0,nen104_120,とにかく落ち着きたいんです。落ち着きたいのに、考えれば考えるほどソワソワして……だから昨日だって、徹夜で
1978,0.7145024538040161,0.6040633916854858,0.5492317080497742,0,nen104_121,な、なんでもないですよぅ。眠れなかったというだけですから
1979,0.4187119007110595,0.3971945643424988,0.2951969504356384,0,nen104_122,やっぱり私、変なんでしょうか？自分のしていることが、保科君に対してとても失礼だとはわかっています
1980,0.4175702035427093,0.3966074585914612,0.4455429315567016,0,nen104_123,でも、勢いで返事をしちゃうようなこと……しちゃっていいのかな？って。早く答えを出さないとと思ってはいるんですが……
1981,0.4773399829864502,0.4566992819309234,0.3299513757228851,0,nen104_124,さっき相談してくれた人も『身体目的じゃ？』って悩んでいたじゃないですか？そういう風に、後々疑うようなことはしたくないなって
1982,0.3560476005077362,0.3501757085323334,0.1668888330459594,0,nen104_125,保科君のことを考えようとすると、頭の中が焼けちゃったみたいで……自分が自分じゃなくなるというか……
1983,0.3480210304260254,0.3443013727664947,0.2193510085344314,0,nen104_126,暴走してしまって、自己嫌悪して。こんな私の一面をみたら、保科君も嫌うんじゃないかなって
1985,0.3703958690166473,0.3810985088348388,0.3580290973186493,0,nen104_128,やっぱり、仕方ないことなんでしょうか？
1987,0.2284713983535766,0.2819597721099853,0.4317539930343628,0,nen104_130,……戸隠先輩
1988,0.374379426240921,0.3679164350032806,0.3855252861976623,0,nen104_131,それは……その………………
1990,0.3155873715877533,0.3571312129497528,0.3231192231178283,0,nen104_133,……好きでいてもらうための努力……私にできるでしょうか？
1991,0.4315341114997864,0.4011547863483429,0.3863916099071502,1,nen104_134,（だって私、自分を抑えられないエッチな子になっちゃってるから……夜通しオナニーしちゃうぐらい）
1992,0.3409992754459381,0.3176631927490234,0.3073691725730896,1,nen104_135,（保科君は、こんなヘンタイみたいな私でも、好きって……言ってくれるかな？）
1993,0.4052422940731048,0.4208967685699463,0.5223966836929321,1,nen104_136,（普通は引きますよね。一晩中オナニーしちゃうような女の子なんて……）
1994,0.4683277904987335,0.4209005832672119,0.4597293138504028,1,nen104_137,（好かれるためには、ちゃんとオナニーを我慢できる女の子にならないといけないのに……自信ない）
1995,0.2875352799892425,0.2984048724174499,0.3653793931007385,1,nen104_138,（でも、一緒にいたい。一緒に楽しい時間を、過ごしたい……）
1997,0.5841429829597473,0.4984355866909027,0.5387919545173645,0,nen104_140,あ、その、ちょ、ちょっと身体がまた……あっ、んっ、んん……ハァ、ハァ……
1998,0.7127261161804199,0.6249809265136719,0.6808503866195679,0,nen104_141,へ……平気ですっ。あ、いや、やっぱり平気じゃないかも……あっ、んんんっ、ふっ、ふーっ……ふーっ……
1999,0.5921498537063599,0.5401928424835205,0.7668590545654297,1,nen104_142,んっ、んんーっ……ふーっ、ふーっ……そ、そうさせてもらっていいですか？これはちょっと、キツい……んんッ
2000,0.6866777539253235,0.6011015176773071,0.6625971794128418,0,nen104_143,い、いえ。そこまでしてもらわなくても平気ですっ、というよりも……１人の方が、助かります……はくっ、んっ……ハァ、ハァ……
2001,0.5034763813018799,0.4225510358810425,0.4235771298408508,0,nen104_144,だ、大丈夫、です。これは病気じゃなくて、例のアレ、なので……
2002,0.6489716172218323,0.5879185795783997,0.6931352615356445,0,nen104_145,は、はい……保科君のことを、考えてたら……あっ、ハァ、ハァ……んんーっ……ふーーっ……
2003,0.5246703624725342,0.4559093415737152,0.6063918471336365,0,nen104_146,あ、それからですね、先ほどの相談で欠片が回収できそうであれば、お任せします
2004,0.4557592868804931,0.3990458250045776,0.5077345371246338,0,nen104_147,はい、気にしないで下さい。ハァ……ハァ……今の私には、そんな余裕はありませんから……。１人になれるのが、一番いいので……
